class_index,label_name,title,description,text,binary_label,pred_binary,pred_binary_label,pred_binary_score,tech_category,tech_category_score,tech_category_score_gap,top2_category,top2_score
3,Business,Important Rules for Phone Market Face F.C.C. Vote,"Next week, the FCC will likely change the rules on unbundled networks largely in ways favorable to the Regional bells.","Important Rules for Phone Market Face F.C.C. Vote. Next week, the FCC will likely change the rules on unbundled networks largely in ways favorable to the Regional bells.",0,1,tech,0.9665406230996731,Other Tech,0.22393417358398438,0.08193311095237732,Data Engineering/Messaging,0.14200106263160706
3,Business,"I.B.M. Sought a China Partnership, Not Just a Sale","Inside I.B.M., the issue of whether to stay in the personal computer business has been debated for a decade. The issue was put to rest last week.","I.B.M. Sought a China Partnership, Not Just a Sale. Inside I.B.M., the issue of whether to stay in the personal computer business has been debated for a decade. The issue was put to rest last week.",0,1,tech,0.9236636821297237,Other Tech,0.25648823380470276,0.06034344434738159,Security,0.19614478945732117
3,Business,Report: Construction boom ahead,"A report released on Monday by the Washington-based Brookings Institution says that half of the residential, commercial and industrial buildings that will be up in 2030 in the largest metropolitan areas don #39;t yet exist.","Report: Construction boom ahead. A report released on Monday by the Washington-based Brookings Institution says that half of the residential, commercial and industrial buildings that will be up in 2030 in the largest metropolitan areas don #39;t yet exist.",0,1,tech,0.7622844133507471,Other Tech,0.23366495966911316,0.08941484987735748,Data Engineering/Messaging,0.14425010979175568
4,Sci/Tech,Oracle to Acquire PeopleSoft,"Oracle Corp. announced today it has signed a definitive merger agreement to acquire PeopleSoft Inc. for approximately \$10.3 billion. &lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2"" color=""#666666""&gt;&lt;B&gt;-AP&lt;/b&gt;&lt;/font&gt;","Oracle to Acquire PeopleSoft. Oracle Corp. announced today it has signed a definitive merger agreement to acquire PeopleSoft Inc. for approximately \$10.3 billion. &lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2"" color=""#666666""&gt;&lt;B&gt;-AP&lt;/b&gt;&lt;/font&gt;",1,1,tech,0.9757329487687363,Other Tech,0.15782494843006134,0.02332182228565216,Language,0.13450312614440918
3,Business,Software revenue pushes up Oracle #39;s Q2 earnings,"Oracle Corp. reported second-quarter 2005 earnings that beat analyst expectations on Monday, thanks to new software revenue and continued gains from license updates and product support.","Software revenue pushes up Oracle #39;s Q2 earnings. Oracle Corp. reported second-quarter 2005 earnings that beat analyst expectations on Monday, thanks to new software revenue and continued gains from license updates and product support.",0,1,tech,0.6515903733230263,Other Tech,0.23609259724617004,0.013151198625564575,Collaboration/Utility,0.22294139862060547
3,Business,Oracle strikes friendly deal for PeopleSoft at US\$26.50 a share,"After 18 months of conflict, a friendly merger deal has been struck between Oracle Corp. and PeopleSoft Inc. after the former raised its  quot;final quot; offer by 10 per cent.","Oracle strikes friendly deal for PeopleSoft at US\$26.50 a share. After 18 months of conflict, a friendly merger deal has been struck between Oracle Corp. and PeopleSoft Inc. after the former raised its quot;final quot; offer by 10 per cent.",0,1,tech,0.5227237648199713,Other Tech,0.13408789038658142,0.06873108446598053,Language,0.06535680592060089
4,Sci/Tech,HP shifts focus for HP-UX,"Hewlett-Packard has dropped plans to beef up its HP-UX operating system with new high availability and clustering technology it obtained in its 2002 acquisition of Compaq. The company will instead shift its development focus to new areas, as it attempts to convince customers that there is still life in its venerable Unix operating system.","HP shifts focus for HP-UX. Hewlett-Packard has dropped plans to beef up its HP-UX operating system with new high availability and clustering technology it obtained in its 2002 acquisition of Compaq. The company will instead shift its development focus to new areas, as it attempts to convince customers that there is still life in its venerable Unix operating system.",1,1,tech,0.8626425234869421,Other Tech,0.34202340245246887,0.1216975599527359,Data Engineering/Messaging,0.22032584249973297
4,Sci/Tech,NASA Chief Is Taking Off,"Named to head NASA by President Bush in December 2001, Sean O #39;Keefe acknowledged he had no experience in astronautics. His management style aimed at practical economy.","NASA Chief Is Taking Off. Named to head NASA by President Bush in December 2001, Sean O #39;Keefe acknowledged he had no experience in astronautics. His management style aimed at practical economy.",1,1,tech,0.8360958431181096,Other Tech,0.17141583561897278,0.04457288980484009,Data Engineering/Messaging,0.1268429458141327
4,Sci/Tech,"Mazu scores VC lifeblood from Symantec, others","Mazu Networks, the Cambridge, Massachusetts, network intrusion prevention system (IPS) technology company, has secured another round of venture capital funding, including a stake from security software giant Symantec.","Mazu scores VC lifeblood from Symantec, others. Mazu Networks, the Cambridge, Massachusetts, network intrusion prevention system (IPS) technology company, has secured another round of venture capital funding, including a stake from security software giant Symantec.",1,1,tech,0.8980705931357388,Security,0.4001011848449707,0.17572349309921265,Infra/Cloud,0.22437769174575806
3,Business,Do-not-call bill could be introduced today,The federal government hopes to introduce legislation today to establish a do-not-call registry for consumers who want to stop endless telemarketing pitches.,Do-not-call bill could be introduced today. The federal government hopes to introduce legislation today to establish a do-not-call registry for consumers who want to stop endless telemarketing pitches.,0,1,tech,0.9699248246327175,Other Tech,0.15739893913269043,0.044482484459877014,Language,0.11291645467281342
4,Sci/Tech,Sun Unveils Next Generation Client Technology,"SANTA CLARA, Calif., Dec. 13 /PRNewswire-FirstCall/ -- Sun Microsystems, Inc. (NASDAQ:SUNW) today unveiled its next generation Sun Ray(TM) Server Software 3.0 an interoperable, platform that enables instant ","Sun Unveils Next Generation Client Technology. SANTA CLARA, Calif., Dec. 13 /PRNewswire-FirstCall/ -- Sun Microsystems, Inc. (NASDAQ:SUNW) today unveiled its next generation Sun Ray(TM) Server Software 3.0 an interoperable, platform that enables instant",1,1,tech,0.9994051486782862,Data Engineering/Messaging,0.3269117474555969,0.04974335432052612,Other Tech,0.2771683931350708
4,Sci/Tech,Travel Column: Australia Through Aboriginal Eyes,"This week's TravelWatch column profiles Anangu Tours, an Aborigine-owned tour company in Australia's Red Center.","Travel Column: Australia Through Aboriginal Eyes. This week's TravelWatch column profiles Anangu Tours, an Aborigine-owned tour company in Australia's Red Center.",1,1,tech,0.8292974134171032,Other Tech,0.10029835253953934,0.03043331205844879,DB/Storage,0.06986504048109055
4,Sci/Tech,Lockheed to Launch Rocket; Boeing Gets New Date (Reuters),"Reuters - Lockheed Martin Corp. on Monday\announced that it will launch its Atlas V rocket on Dec. 17 as\planned, while Boeing Co. waited to reschedule a launch of its\Delta IV heavy-lift rocket that it was forced to abandon on\Sunday.","Lockheed to Launch Rocket; Boeing Gets New Date (Reuters). Reuters - Lockheed Martin Corp. on Monday\announced that it will launch its Atlas V rocket on Dec. 17 as\planned, while Boeing Co. waited to reschedule a launch of its\Delta IV heavy-lift rocket that it was forced to abandon on\Sunday.",1,1,tech,0.8205908366796664,Other Tech,0.2600925862789154,0.11146381497383118,Data Engineering/Messaging,0.14862877130508423
4,Sci/Tech,"Intuit gets deeper into IT, revamps Quicken",The software maker adds a network management application. It also updates its Quicken personal-finance software.,"Intuit gets deeper into IT, revamps Quicken. The software maker adds a network management application. It also updates its Quicken personal-finance software.",1,1,tech,0.9635466042392915,Collaboration/Utility,0.3573388457298279,0.03316473960876465,Data Engineering/Messaging,0.32417410612106323
4,Sci/Tech,Navy awash in new IBM supercomputers,Defense Dept. to buy second supercomputer for Naval Oceanographic Office.,Navy awash in new IBM supercomputers. Defense Dept. to buy second supercomputer for Naval Oceanographic Office.,1,1,tech,0.9994410481586133,Other Tech,0.32628053426742554,0.016965210437774658,Infra/Cloud,0.3093153238296509
4,Sci/Tech,Atheros reaches into electronics devices,Chipmaker announces new chipset and reference design for consumer devices and PCs.,Atheros reaches into electronics devices. Chipmaker announces new chipset and reference design for consumer devices and PCs.,1,1,tech,0.9883875917380683,Other Tech,0.3596660792827606,0.13193613290786743,AI/ML,0.2277299463748932
4,Sci/Tech,Skybox updates risk management wares,"BOSTON - New software from Skybox Security will help companies monitor their networks and comply with U.S. federal and state data security regulations, and even help them prepare networks for dangerous new Internet worms, according to the company.","Skybox updates risk management wares. BOSTON - New software from Skybox Security will help companies monitor their networks and comply with U.S. federal and state data security regulations, and even help them prepare networks for dangerous new Internet worms, according to the company.",1,1,tech,0.997541078867012,Security,0.37259161472320557,0.06566286087036133,Data Engineering/Messaging,0.30692875385284424
4,Sci/Tech,NASA administrator to resign,"WASHINGTON: Sean O #39;Keefe, is resigning after three tumultuous years heading the US space program, the White House said Monday.","NASA administrator to resign. WASHINGTON: Sean O #39;Keefe, is resigning after three tumultuous years heading the US space program, the White House said Monday.",1,1,tech,0.8430149026970425,Other Tech,0.1946294605731964,0.10146722197532654,Infra/Cloud,0.09316223859786987
4,Sci/Tech,Microsoft Unveils Software to Find Files (AP),"AP - Microsoft Corp. on Monday joined the battle for supremacy in so-called desktop search, introducing software for quickly locating files on personal computers that challenges Google's two-month-old rival product.","Microsoft Unveils Software to Find Files (AP). AP - Microsoft Corp. on Monday joined the battle for supremacy in so-called desktop search, introducing software for quickly locating files on personal computers that challenges Google's two-month-old rival product.",1,1,tech,0.9952707492775053,Other Tech,0.24755187332630157,0.0183076411485672,Other Tech,0.22924423217773438
3,Business,Symantec Said to Be in Talks for Veritas,"Symantec, which produces the Norton line of computer products, is in talks to acquire Veritas Software, a maker of data backup programs.","Symantec Said to Be in Talks for Veritas. Symantec, which produces the Norton line of computer products, is in talks to acquire Veritas Software, a maker of data backup programs.",0,1,tech,0.9211137434591368,Other Tech,0.23728373646736145,0.04149222373962402,Data Engineering/Messaging,0.19579151272773743
4,Sci/Tech,"In U.S. Market, Cellphone Users Are Often All Talk","Users in the United States continue to think of a cellphone as a device for talking, not text messaging. Marketers, however, hope to change that as soon as possible.","In U.S. Market, Cellphone Users Are Often All Talk. Users in the United States continue to think of a cellphone as a device for talking, not text messaging. Marketers, however, hope to change that as soon as possible.",1,1,tech,0.9759321857265483,Other Tech,0.2770918011665344,0.09766975045204163,Data Engineering/Messaging,0.1794220507144928
4,Sci/Tech,Yahoo! Hires Chief Data Officer,"In a move that has implications for ad targeting and reporting, Yahoo! has hired Usama Fayyad, a co-founder of the company now known as Revenue Science, to the newly-created position of Chief Data Officer.","Yahoo! Hires Chief Data Officer. In a move that has implications for ad targeting and reporting, Yahoo! has hired Usama Fayyad, a co-founder of the company now known as Revenue Science, to the newly-created position of Chief Data Officer.",1,1,tech,0.9272779216621672,Data Engineering/Messaging,0.3100375533103943,0.10125170648097992,Collaboration/Utility,0.20878584682941437
4,Sci/Tech,Firefox crosses 10m mark,US web browser developer Mozillas open-source browser Firefox has recorded over 10m downloads since it was launched in November.,Firefox crosses 10m mark. US web browser developer Mozillas open-source browser Firefox has recorded over 10m downloads since it was launched in November.,1,1,tech,0.982045456809899,Other Tech,0.18175676465034485,0.023327484726905823,Framework,0.15842927992343903
4,Sci/Tech,Firefox Turns Up The Browser War Heat,"Firefox, the Mozilla-based open-source browser has grown by more than a third over the past month, according to WebSideStory, an independent Web metrics firm.","Firefox Turns Up The Browser War Heat. Firefox, the Mozilla-based open-source browser has grown by more than a third over the past month, according to WebSideStory, an independent Web metrics firm.",1,1,tech,0.9968612885720456,Other Tech,0.29235684871673584,0.05720198154449463,Language,0.2351548671722412
4,Sci/Tech,NASA chief Sean O #39;Keefe quits,"Washington: NASA Administrator Sean O #39;Keefe has resigned, spending three turbulent years at the helm of the US space agency which saw the crash of Columbia space shuttle, a painful probe into the disaster and severe austerity measures.","NASA chief Sean O #39;Keefe quits. Washington: NASA Administrator Sean O #39;Keefe has resigned, spending three turbulent years at the helm of the US space agency which saw the crash of Columbia space shuttle, a painful probe into the disaster and severe austerity measures.",1,1,tech,0.5172638687374314,Other Tech,0.20367026329040527,0.06734639406204224,Data Engineering/Messaging,0.13632386922836304
3,Business,Big merger could box Qwest in,"Qwest Communications may not be immediately affected by a Sprint-Nextel merger, but its options could become more limited. At one time, Qwest and Sprint were viewed as possible merger partners.","Big merger could box Qwest in. Qwest Communications may not be immediately affected by a Sprint-Nextel merger, but its options could become more limited. At one time, Qwest and Sprint were viewed as possible merger partners.",0,1,tech,0.6602650155360811,Other Tech,0.14670342206954956,9.752810001373291e-05,Infra/Cloud,0.14660589396953583
4,Sci/Tech,ICANN Gives Preliminary OK to 2 Domains,"NEW YORK Dec 13, 2004 - The Internet #39;s key oversight agency gave a preliminary nod Monday to new domain names targeting mobile services and the jobs market.","ICANN Gives Preliminary OK to 2 Domains. NEW YORK Dec 13, 2004 - The Internet #39;s key oversight agency gave a preliminary nod Monday to new domain names targeting mobile services and the jobs market.",1,1,tech,0.9724105471383965,Other Tech,0.24713459610939026,0.0417761504650116,Security,0.20535844564437866
4,Sci/Tech,US Supreme Court To Hear File-Sharing Case,WASHINGTON -- The US Supreme Court will take up one of the key arguments about the use of file-sharing services. The justices will consider whether peer-to-peer Internet file-sharing services can be held responsible ,US Supreme Court To Hear File-Sharing Case. WASHINGTON -- The US Supreme Court will take up one of the key arguments about the use of file-sharing services. The justices will consider whether peer-to-peer Internet file-sharing services can be held responsible,1,1,tech,0.9295859752561203,Other Tech,0.224783793091774,0.052072033286094666,DB/Storage,0.17271175980567932
4,Sci/Tech,Sony and Samsung to Cross-License Patents,Sony Corp. and Samsung Electronics said on Tuesday they had agreed to share patents on basic technology to speed up product development and avoid adding to a growing number of cross-border patent disputes.,Sony and Samsung to Cross-License Patents. Sony Corp. and Samsung Electronics said on Tuesday they had agreed to share patents on basic technology to speed up product development and avoid adding to a growing number of cross-border patent disputes.,1,1,tech,0.920093461539722,Other Tech,0.25562649965286255,0.12325185537338257,Framework,0.13237464427947998
4,Sci/Tech,Music file-sharing case heads to high court,"eeding the pleas of the entertainment industry, the US Supreme Court has agreed to consider calling a halt to Internet file-sharing that allows millions of computer users to obtain free copies of movies and music.","Music file-sharing case heads to high court. eeding the pleas of the entertainment industry, the US Supreme Court has agreed to consider calling a halt to Internet file-sharing that allows millions of computer users to obtain free copies of movies and music.",1,1,tech,0.9947494951691586,Other Tech,0.11542914807796478,0.0048245638608932495,Data Engineering/Messaging,0.11060458421707153
1,World,World's Tallest Bridge Soars Above French Valley,A bridge officially designated the tallest in the world was inaugurated by President Jacques Chirac in southern France Tuesday.,World's Tallest Bridge Soars Above French Valley. A bridge officially designated the tallest in the world was inaugurated by President Jacques Chirac in southern France Tuesday.,0,1,tech,0.5545636664818457,Other Tech,0.09977330267429352,0.0238884836435318,AI/ML,0.07588481903076172
4,Sci/Tech,Toys Will Be Toys,"Trust me, you don #39;t want to see desperate parents shopping over the holidays. I was at Circuit City (NYSE: CC) last week and saw a mother pleading with a sales clerk for a Nintendo DS portable video game system.","Toys Will Be Toys. Trust me, you don #39;t want to see desperate parents shopping over the holidays. I was at Circuit City (NYSE: CC) last week and saw a mother pleading with a sales clerk for a Nintendo DS portable video game system.",1,1,tech,0.9892819057319623,Other Tech,0.22642254829406738,0.0419098436832428,Framework,0.18451270461082458
4,Sci/Tech,Orbitz's Michael Sands Is Named President (AP),"AP - Travel-reservations Web site Orbitz Inc. Tuesday said it named its former chief marketing officer, Michael Sands, as president.","Orbitz's Michael Sands Is Named President (AP). AP - Travel-reservations Web site Orbitz Inc. Tuesday said it named its former chief marketing officer, Michael Sands, as president.",1,1,tech,0.6991237910646002,Other Tech,0.09038300812244415,0.03634902089834213,Security,0.05403398722410202
4,Sci/Tech,Intel confirms dual-core desktop 'Smithfield',But is it two Prescotts in one package or a single-die part?,Intel confirms dual-core desktop 'Smithfield'. But is it two Prescotts in one package or a single-die part?,1,1,tech,0.9500947460935362,Other Tech,0.20098890364170074,0.06644529104232788,Framework,0.13454361259937286
4,Sci/Tech,Bond game fails to shake or stir,GoldenEye: Rogue Action fails to deliver on the promise of its name and struggles to generate the original's massive sense of fun.,Bond game fails to shake or stir. GoldenEye: Rogue Action fails to deliver on the promise of its name and struggles to generate the original's massive sense of fun.,1,1,tech,0.8494207234766074,Other Tech,0.1259821355342865,0.0410764217376709,Framework,0.0849057137966156
4,Sci/Tech,Worldwide PC Market Seen Doubling by 2010," NEW YORK (Reuters) - The number of personal computers  worldwide is expected to double to about 1.3 billion by 2010,  driven by explosive growth in emerging markets such as China,  Russia and India, according to a report released on Tuesday by  Forrester Research Inc.","Worldwide PC Market Seen Doubling by 2010. NEW YORK (Reuters) - The number of personal computers worldwide is expected to double to about 1.3 billion by 2010, driven by explosive growth in emerging markets such as China, Russia and India, according to a report released on Tuesday by Forrester Research Inc.",1,1,tech,0.9930645616411641,Other Tech,0.3631858229637146,0.10063225030899048,AI/ML,0.2625535726547241
2,Sports,EA Signs Five-Year Exclusive NFL Deal,"Electronic Arts announced an exclusive licensing relationships with the National Football League and PLAYERS INC to develop, publish and distribute interactive football games.","EA Signs Five-Year Exclusive NFL Deal. Electronic Arts announced an exclusive licensing relationships with the National Football League and PLAYERS INC to develop, publish and distribute interactive football games.",0,1,tech,0.8527536375003786,Other Tech,0.20178595185279846,0.02903243899345398,Collaboration/Utility,0.17275351285934448
3,Business,Sprint Center Of Attention For Nextel And Verizon Wireless,"Sprint Corp. #39;s enterprise operation, including its nationwide fiber-optic network, suddenly is looking like a swan and not a lame duck, as Verizon Wireless assesses the possibility of making a bid for Sprint in the boiling cell-phone merger scene.","Sprint Center Of Attention For Nextel And Verizon Wireless. Sprint Corp. #39;s enterprise operation, including its nationwide fiber-optic network, suddenly is looking like a swan and not a lame duck, as Verizon Wireless assesses the possibility of making a bid for Sprint in the boiling cell-phone merger scene.",0,1,tech,0.655191312260595,Other Tech,0.23725232481956482,0.012701302766799927,Infra/Cloud,0.2245510220527649
4,Sci/Tech,"Sony, Samsung Swap Patents","Sony Corp. and Samsung Electronics Co. Ltd. said Tuesday that the two companies have signed a patent cross-licensing agreement, which excludes certain key technologies.","Sony, Samsung Swap Patents. Sony Corp. and Samsung Electronics Co. Ltd. said Tuesday that the two companies have signed a patent cross-licensing agreement, which excludes certain key technologies.",1,1,tech,0.9287201063666665,Other Tech,0.24014803767204285,0.13824277371168137,AI/ML,0.10190526396036148
3,Business,Five Times for the Fed,"Plus, Intel's still straining, revenge of the nerds, and a \$13 billion Christmas present?","Five Times for the Fed. Plus, Intel's still straining, revenge of the nerds, and a \$13 billion Christmas present?",0,1,tech,0.5805236694837433,Other Tech,0.26247933506965637,0.0861925482749939,Security,0.17628678679466248
4,Sci/Tech,Toshiba to use perpendicular recording in new HDDs,"Toshiba is close to commercializing a new data storage technology that could significantly increase the capacity of hard-disk drives, it said Tuesday.","Toshiba to use perpendicular recording in new HDDs. Toshiba is close to commercializing a new data storage technology that could significantly increase the capacity of hard-disk drives, it said Tuesday.",1,1,tech,0.9924941460912515,Other Tech,0.22897562384605408,0.027713924646377563,Other Tech,0.2012616991996765
4,Sci/Tech,Hollywood to sue server operators in bid to stymie online piracy,LOS ANGELES -- Hollywood movie studios on Tuesday sued scores of operators of US- and European-based computer servers that help relay digitized movie files across online file-sharing networks.,Hollywood to sue server operators in bid to stymie online piracy. LOS ANGELES -- Hollywood movie studios on Tuesday sued scores of operators of US- and European-based computer servers that help relay digitized movie files across online file-sharing networks.,1,1,tech,0.9962609626840048,Other Tech,0.16679149866104126,0.006540179252624512,Security,0.16025131940841675
4,Sci/Tech,Hollywood Sues Computer Server Operators (AP),AP - Hollywood movie studios on Tuesday sued scores of operators of U.S.- and European-based computer servers that help relay digitized movie files across online file-sharing networks.,Hollywood Sues Computer Server Operators (AP). AP - Hollywood movie studios on Tuesday sued scores of operators of U.S.- and European-based computer servers that help relay digitized movie files across online file-sharing networks.,1,1,tech,0.9982325064860188,Other Tech,0.2001260221004486,0.011235237121582031,Data Engineering/Messaging,0.18889078497886658
4,Sci/Tech,Samsung MMCmicro Cards,"Samsung MMCmicro It seems that mobile phones will soon be getting yet another new memory storage format, joining a growing field of ever-smaller memory cards.","Samsung MMCmicro Cards. Samsung MMCmicro It seems that mobile phones will soon be getting yet another new memory storage format, joining a growing field of ever-smaller memory cards.",1,1,tech,0.99690902417408,Other Tech,0.2944710850715637,0.14052483439445496,DB/Storage,0.15394625067710876
4,Sci/Tech,Astronomers ready for comet-smashing mission,NASA and university astronomers are eagerly awaiting the launch of a space probe bound to collide with a comet and give researchers a glimpse inside the solar systems icy wanderers.,Astronomers ready for comet-smashing mission. NASA and university astronomers are eagerly awaiting the launch of a space probe bound to collide with a comet and give researchers a glimpse inside the solar systems icy wanderers.,1,1,tech,0.9963708682685811,Other Tech,0.20242798328399658,0.0489698201417923,Collaboration/Utility,0.15345816314220428
4,Sci/Tech,Mindawn offers DRM-free music downloads (MacCentral),"MacCentral - Mindawn is a new online music download service that differs from Apple Computer Inc.'s iTunes Music Store and other services in a few ways: It's not only compatible with Macs and PCs but with Linux computers too, its music is available in a lossless format, and there are no Digital Rights Management (DRM) restrictions. Mindawn launched in September and is picking up steam, according to its founder.","Mindawn offers DRM-free music downloads (MacCentral). MacCentral - Mindawn is a new online music download service that differs from Apple Computer Inc.'s iTunes Music Store and other services in a few ways: It's not only compatible with Macs and PCs but with Linux computers too, its music is available in a lossless format, and there are no Digital Rights Management (DRM) restrictions. Mindawn launched in September and is picking up steam, according to its founder.",1,1,tech,0.9979958105808331,Other Tech,0.15615233778953552,0.010500967502593994,Security,0.14565137028694153
4,Sci/Tech,Google partners with libraries,"Google #39;s plan to digitally scan books so that users can access them from its Internet search engine is being greeted with delight at the tiny library in my hometown of Half Moon Bay, Calif.","Google partners with libraries. Google #39;s plan to digitally scan books so that users can access them from its Internet search engine is being greeted with delight at the tiny library in my hometown of Half Moon Bay, Calif.",1,1,tech,0.9971727398622652,Other Tech,0.28960856795310974,0.059449851512908936,Infra/Cloud,0.2301587164402008
4,Sci/Tech,Judge Rejects Md. Anti-Spam Statute,A Montgomery County judge has ruled that Maryland's anti-spam law is unconstitutional because it seeks to regulate business transactions beyond the state's borders.,Judge Rejects Md. Anti-Spam Statute. A Montgomery County judge has ruled that Maryland's anti-spam law is unconstitutional because it seeks to regulate business transactions beyond the state's borders.,1,1,tech,0.7854855433750622,Other Tech,0.08934608846902847,0.05075812339782715,Data Engineering/Messaging,0.038587965071201324
4,Sci/Tech,Call it one for the pages,"Google #39;s project to archive millions of books from top libraries, experts said, is the first major step toward the company #39;s goal of indexing massive amounts of printed material, music and video.","Call it one for the pages. Google #39;s project to archive millions of books from top libraries, experts said, is the first major step toward the company #39;s goal of indexing massive amounts of printed material, music and video.",1,1,tech,0.9753060928109699,DB/Storage,0.34498339891433716,0.10501542687416077,Other Tech,0.2399679720401764
4,Sci/Tech,MPAA widens piracy net,Hollywood studios launched legal attacks Tuesday on the computer server operators they claim are the technological middlemen making online film theft possible.,MPAA widens piracy net. Hollywood studios launched legal attacks Tuesday on the computer server operators they claim are the technological middlemen making online film theft possible.,1,1,tech,0.9861214551437317,Other Tech,0.25358229875564575,0.09941942989826202,Infra/Cloud,0.15416286885738373
4,Sci/Tech,Globus inventors go commercial,"The creators of Globus open source grid software have set up a software and services company, Univa, to capitalise on their work on grid computing.","Globus inventors go commercial. The creators of Globus open source grid software have set up a software and services company, Univa, to capitalise on their work on grid computing.",1,1,tech,0.9711192470419078,Data Engineering/Messaging,0.3226034641265869,0.03593701124191284,Infra/Cloud,0.2866664528846741
3,Business,Blockbuster revamps its policy for late returns,"NEW YORK -- Faced with growing competition in the home video market, Blockbuster addressed its No. 1 consumer complaint Tuesday, saying it will end late fees on rented videos and games in January.","Blockbuster revamps its policy for late returns. NEW YORK -- Faced with growing competition in the home video market, Blockbuster addressed its No. 1 consumer complaint Tuesday, saying it will end late fees on rented videos and games in January.",0,1,tech,0.5065505942220327,Other Tech,0.0849335715174675,0.023529693484306335,DB/Storage,0.06140387803316116
3,Business,Time warner in \$600m setttlement,"Time Warner is to announce today that it will pay between \$500 and \$600 million to settle federal investigations into irregularities at America Online, according to reports in the American press.","Time warner in \$600m setttlement. Time Warner is to announce today that it will pay between \$500 and \$600 million to settle federal investigations into irregularities at America Online, according to reports in the American press.",0,1,tech,0.638001820710038,Other Tech,0.09165795147418976,0.012290887534618378,Other Tech,0.07936706393957138
4,Sci/Tech,Foxfire Browser Adoption Accelerating as IE Wains,"Usage of Microsoft Internet Explorer continues to fall in the United States, dropping 1.09 percentage points to 91.80 percent of the browser market last month, more than triple the rate ","Foxfire Browser Adoption Accelerating as IE Wains. Usage of Microsoft Internet Explorer continues to fall in the United States, dropping 1.09 percentage points to 91.80 percent of the browser market last month, more than triple the rate",1,1,tech,0.9635568882595391,Other Tech,0.2106201946735382,0.03332364559173584,DB/Storage,0.17729654908180237
4,Sci/Tech,Report: Amount of fine-particle pollution drops significantly,"LOS ANGELES - Concentrations of one of the most dangerous air pollutants have declined in most of the country in the last five years, especially in Southern California and the Southeast, according to a report released by the US Environmental Protection ","Report: Amount of fine-particle pollution drops significantly. LOS ANGELES - Concentrations of one of the most dangerous air pollutants have declined in most of the country in the last five years, especially in Southern California and the Southeast, according to a report released by the US Environmental Protection",1,1,tech,0.8371203854168293,Other Tech,0.08651930093765259,0.009854152798652649,Other Tech,0.07666514813899994
3,Business,Oracle chairman says can close gap with SAP - report,"Oracle Corp can close the gap with SAP, the world #39;s biggest software company, after buying US rival PeopleSoft, Oracle #39;s Chairman Jeff Henley said in an interview published on Wednesday.","Oracle chairman says can close gap with SAP - report. Oracle Corp can close the gap with SAP, the world #39;s biggest software company, after buying US rival PeopleSoft, Oracle #39;s Chairman Jeff Henley said in an interview published on Wednesday.",0,1,tech,0.732026642526678,Other Tech,0.17973941564559937,0.002328217029571533,Collaboration/Utility,0.17741119861602783
4,Sci/Tech,Hologram labels in Nokia batteries,"New Delhi: To help customers identify original Nokia batteries from the counterfeit ones, Nokia has introduced hologram labels with authentication codes in all its new batteries.","Hologram labels in Nokia batteries. New Delhi: To help customers identify original Nokia batteries from the counterfeit ones, Nokia has introduced hologram labels with authentication codes in all its new batteries.",1,1,tech,0.7720614187782048,Other Tech,0.08754898607730865,0.008930817246437073,Other Tech,0.07861816883087158
4,Sci/Tech,Toshiba claims hard drive storage record,"Toshiba has developed what it claims are the world #39;s first hard disk drives based on perpendicular recording, a technology that can boost data density on a single 1.8in hard-disk platter to 40GB.","Toshiba claims hard drive storage record. Toshiba has developed what it claims are the world #39;s first hard disk drives based on perpendicular recording, a technology that can boost data density on a single 1.8in hard-disk platter to 40GB.",1,1,tech,0.9873044308960606,Other Tech,0.26320376992225647,0.07775016129016876,Other Tech,0.1854536086320877
4,Sci/Tech,Nokia stamps out bad batteries,"Helsinki - Nokia, the world #39;s largest handset maker plans to mark its original batteries with a hologram as part of the fight against unsafe, counterfeit mobile phone batteries - some of which have exploded in users #39; hands.","Nokia stamps out bad batteries. Helsinki - Nokia, the world #39;s largest handset maker plans to mark its original batteries with a hologram as part of the fight against unsafe, counterfeit mobile phone batteries - some of which have exploded in users #39; hands.",1,1,tech,0.8284039298061254,Other Tech,0.21825510263442993,0.15538520365953445,Infra/Cloud,0.06286989897489548
3,Business,"Sprint, Nextel to Combine","Sprint Corp. and Nextel Communications Inc. on Wednesday announced plans to merge, creating a more formidable rival to the two largest US mobile operators, and a large wireline communications company supporting ","Sprint, Nextel to Combine. Sprint Corp. and Nextel Communications Inc. on Wednesday announced plans to merge, creating a more formidable rival to the two largest US mobile operators, and a large wireline communications company supporting",0,1,tech,0.7313838145384816,Other Tech,0.17133021354675293,0.015710562467575073,Other Tech,0.15561965107917786
4,Sci/Tech,Apple Blocks Use of RealNetworks #39; Music on iPod Photo,Apple has updated software on its iPod Photo digital music player to prevent users from playing music bought from RealNetworks #39; online music store.,Apple Blocks Use of RealNetworks #39; Music on iPod Photo. Apple has updated software on its iPod Photo digital music player to prevent users from playing music bought from RealNetworks #39; online music store.,1,1,tech,0.9951827319605422,Other Tech,0.1931479275226593,0.01601269841194153,Other Tech,0.17713522911071777
